file_id,is_attacker,reason
113.227.210.109,1,
113.227.211.172,1,
113.227.212.227,1,
113.227.212.8,1,
113.227.213.33,1,
113.227.213.75,1,
113.227.219.0,1,
113.227.220.84,1,
113.227.221.186,1,
113.227.222.156,1,
113.227.222.76,1,
113.227.223.12,1,
113.227.223.87,1,
113.227.224.129,1,
113.227.224.179,1,
113.227.225.105,1,
113.227.225.19,1,
113.227.225.228,1,
113.227.227.220,1,
113.227.228.198,1,
113.227.228.67,1,
113.227.229.171,1,
113.227.229.226,1,
113.227.229.94,1,
113.227.231.174,1,
113.227.231.55,1,
113.227.231.94,1,
113.227.24.101,1,
113.227.24.106,1,
113.227.24.52,1,
113.227.240.147,1,
113.227.241.105,1,
113.227.241.172,1,
113.227.241.6,1,
113.227.243.32,1,
113.227.25.221,1,
113.227.251.82,1,
113.227.252.39,1,
113.227.254.13,1,
113.227.255.239,1,
113.227.27.114,1,
113.227.28.242,1,
113.227.3.148,1,
113.227.32.47,1,
113.227.33.154,1,":'Looking for basic sql injection. Common attack string for mysql, oracle and others.',:'SQL Comment Sequence Detected.',:'SQL Injection Attack',:'US-ASCII Malformed Encoding XSS Filter - Attack Detected.',"
113.227.33.42,1,
113.227.35.124,1,
113.227.35.19,1,":'Looking for basic sql injection. Common attack string for mysql, oracle and others.',:'SQL Comment Sequence Detected.',:'SQL Injection Attack',"
113.227.38.160,1,
113.227.38.243,1,
113.227.39.148,1,
113.227.39.66,1,
113.227.40.13,1,":'SQL Injection Attack',"
113.227.40.25,1,":'Looking for basic sql injection. Common attack string for mysql, oracle and others.',:'SQL Comment Sequence Detected.',:'SQL Injection Attack',"
113.227.42.144,1,
113.227.42.156,1,
113.227.43.251,1,
113.227.44.169,1,
113.227.48.192,1,
113.227.49.15,1,
113.227.49.174,1,
113.227.49.184,1,
113.227.5.219,1,
113.227.50.127,1,
113.227.50.205,1,":'Looking for basic sql injection. Common attack string for mysql, oracle and others.',:'SQL Injection Attack',:'US-ASCII Malformed Encoding XSS Filter - Attack Detected.',"
113.227.50.217,1,
113.227.51.2,1,
113.227.51.76,1,
113.227.51.86,1,
113.227.51.92,1,
113.227.52.108,1,
113.227.52.213,1,
113.227.52.24,1,
113.227.53.101,1,
113.227.53.125,1,
113.227.55.16,1,
113.227.55.185,1,
113.227.55.215,1,
113.227.55.69,1,
113.227.57.142,1,
113.227.57.184,1,
113.227.58.12,1,
113.227.58.196,1,
113.227.59.97,1,
113.227.60.62,1,
113.227.60.83,1,
113.227.62.7,1,
113.227.63.227,1,
113.227.63.229,1,
113.227.69.125,1,
113.227.72.188,1,
113.227.72.20,1,
113.227.75.222,1,
113.227.76.45,1,
113.227.77.75,1,
113.227.81.139,1,
113.227.82.190,1,
113.227.84.132,1,
113.227.85.216,1,
113.227.86.104,1,
113.227.86.178,1,
113.227.88.54,1,
113.227.9.101,1,
113.227.9.208,1,
113.227.91.207,1,
113.227.93.194,1,
113.227.94.243,1,":'Looking for basic sql injection. Common attack string for mysql, oracle and others.',:'SQL Injection Attack',"
113.227.95.166,1,
113.227.96.123,1,
113.227.96.179,1,
113.227.97.183,1,
113.227.97.79,1,
113.227.98.2,1,
113.229.178.22,1,
113.229.188.96,1,
113.229.196.200,1,":'Looking for basic sql injection. Common attack string for mysql, oracle and others.',:'SQL Comment Sequence Detected.',:'SQL Injection Attack',"
113.229.199.162,1,
113.229.199.223,1,
113.229.215.50,1,
113.229.236.11,1,
113.229.240.15,1,":'Looking for basic sql injection. Common attack string for mysql, oracle and others.',:'SQL Comment Sequence Detected.',:'SQL Injection Attack',"
113.229.243.223,1,
113.230.10.89,1,
113.230.8.28,1,
113.234.0.14,1,
113.234.0.183,1,
113.234.0.231,1,
113.234.1.133,1,
113.234.1.140,1,
113.234.1.147,1,
113.234.10.201,1,
113.234.105.122,1,
113.234.107.225,1,
113.234.110.29,1,
113.234.110.30,1,
113.234.145.23,1,
113.234.148.148,1,
113.234.149.195,1,
113.234.150.144,1,
113.234.153.162,1,
113.234.153.74,1,
113.234.153.79,1,
113.234.156.28,1,
113.234.158.126,1,
113.234.16.116,1,
113.234.161.194,1,
113.234.161.223,1,
113.234.162.116,1,
113.234.164.111,1,
113.234.166.104,1,
113.234.167.140,1,
113.234.168.162,1,
113.234.169.146,1,
113.234.17.136,1,
113.234.170.15,1,
113.234.170.75,1,
113.234.171.115,1,
113.234.171.134,1,
113.234.171.20,1,
113.234.173.12,1,
113.234.174.84,1,
113.234.175.196,1,
113.234.176.61,1,
113.234.176.63,1,
113.234.177.236,1,
113.234.177.92,1,
113.234.178.199,1,
113.234.178.63,1,
113.234.18.123,1,
113.234.18.95,1,
113.234.180.139,1,
113.234.180.197,1,
113.234.180.42,1,
113.234.181.232,1,
113.234.181.52,1,
113.234.182.82,1,
113.234.183.119,1,
113.234.183.224,1,
113.234.183.24,1,
113.234.183.246,1,
113.234.183.64,1,
113.234.184.15,1,
113.234.184.183,1,
113.234.184.38,1,
113.234.184.63,1,
113.234.184.97,1,
113.234.185.116,1,
113.234.185.41,1,
113.234.186.187,1,
113.234.186.61,1,
113.234.187.116,1,
113.234.187.235,1,
113.234.188.78,1,
113.234.189.115,1,
113.234.189.121,1,
113.234.189.187,1,
113.234.189.36,1,
113.234.19.124,1,
113.234.19.75,1,
113.234.19.84,1,
113.234.190.189,1,
113.234.190.222,1,
113.234.191.179,1,":'PHP Injection Attack: Low-Value PHP Function Call Found',:'SQL Injection Attack',"
113.234.191.240,1,
113.234.192.213,1,
113.234.192.224,1,
113.234.198.3,1,
113.234.199.194,1,
113.234.20.108,1,
113.234.20.153,1,
113.234.202.106,1,
113.234.202.33,1,
113.234.203.230,1,
113.234.206.176,1,
113.234.206.239,1,":'SQL Comment Sequence Detected.',:'SQL Injection Attack',"
113.234.209.133,1,
113.234.21.106,1,
113.234.21.219,1,
113.234.21.238,1,
113.234.21.254,1,
113.234.210.157,1,
113.234.211.202,1,
113.234.212.147,1,
113.234.213.215,1,
113.234.215.122,1,
113.234.215.193,1,
113.234.215.88,1,
113.234.216.124,1,
113.234.217.80,1,
113.234.219.117,1,
113.234.221.124,1,
113.234.221.212,1,
113.234.221.252,1,
113.234.221.53,1,
113.234.223.143,1,
113.234.223.78,1,
113.234.225.137,1,
113.234.231.50,1,
113.234.232.134,1,
113.234.234.182,1,
113.234.238.43,1,
113.234.29.20,1,
113.234.30.106,1,
113.234.30.11,1,
113.234.33.83,1,
113.234.39.144,1,
113.234.40.114,1,
113.234.40.44,1,":'Looking for basic sql injection. Common attack string for mysql, oracle and others.',:'SQL Comment Sequence Detected.',:'SQL Injection Attack',"
113.234.48.118,1,
113.234.48.197,1,
113.234.48.35,1,
113.234.5.19,1,
113.234.5.249,1,
113.234.54.249,1,
113.234.55.187,1,
113.234.6.137,1,
113.234.6.171,1,
113.234.6.172,1,
113.234.6.191,1,
113.234.6.235,1,
113.234.6.250,1,
113.234.64.6,1,
113.234.65.161,1,
113.234.65.206,1,
113.234.66.118,1,
113.234.67.200,1,
113.234.68.134,1,
113.234.68.194,1,
113.234.68.204,1,
113.234.7.64,1,
113.234.71.32,1,
113.234.72.157,1,
113.234.74.186,1,
113.234.74.57,1,
113.234.76.16,1,
113.234.79.114,1,
113.234.79.39,1,
113.234.8.16,1,
113.234.8.29,1,
113.234.8.50,1,
113.234.8.82,1,
113.234.80.204,1,
113.234.80.32,1,
113.234.80.63,1,
113.234.81.118,1,":'Looking for basic sql injection. Common attack string for mysql, oracle and others.',:'SQL Injection Attack',"
113.234.84.231,1,
113.234.85.71,1,
113.234.86.175,1,":'IE XSS Filters - Attack Detected.',:'Possible XSS Attack Detected - HTML Tag Handler',:'SQL Comment Sequence Detected.',:'XSS Filter - Category 1: Script Tag Vector',:'XSS Filter - Category 3: Attribute Vector',:'XSS Filter - Category 4: Javascript URI Vector',:'XSS Filter - Category 5: Disallowed HTML Attributes',"
113.234.88.6,1,
113.234.89.230,1,
113.234.9.47,1,
113.234.96.46,1,
113.235.0.201,1,
113.235.0.231,1,
113.235.0.43,1,
113.235.0.76,1,
113.235.1.224,1,":'Looking for basic sql injection. Common attack string for mysql, oracle and others.',:'SQL Comment Sequence Detected.',:'SQL Injection Attack',"
113.235.10.46,1,
113.235.101.17,1,
113.235.104.231,1,
113.235.105.106,1,
113.235.11.223,1,
113.235.112.109,1,
113.235.112.175,1,
113.235.112.203,1,
113.235.112.32,1,
113.235.112.7,1,
113.235.113.125,1,
113.235.113.94,1,
113.235.114.158,1,
113.235.114.175,1,
113.235.114.26,1,
113.235.114.76,1,
113.235.115.114,1,
113.235.115.131,1,
113.235.115.45,1,
113.235.116.28,1,
113.235.116.68,1,
113.235.117.127,1,
113.235.117.132,1,
113.235.117.141,1,
113.235.117.168,1,
113.235.117.63,1,
113.235.117.67,1,
113.235.118.128,1,
113.235.118.201,1,
113.235.118.5,1,
113.235.118.61,1,
113.235.118.64,1,
113.235.118.67,1,
113.235.119.170,1,
113.235.119.201,1,
113.235.119.27,1,
113.235.119.89,1,
113.235.120.148,1,
113.235.120.204,1,
113.235.120.205,1,
113.235.120.252,1,
113.235.120.255,1,
113.235.120.33,1,
113.235.121.103,1,
113.235.121.214,1,
113.235.121.255,1,
113.235.122.102,1,
113.235.122.204,1,
113.235.122.36,1,
113.235.122.7,1,
113.235.124.107,1,
113.235.124.14,1,
113.235.124.190,1,
113.235.124.202,1,
113.235.124.44,1,
113.235.124.52,1,
113.235.125.110,1,
113.235.125.120,1,
113.235.125.130,1,
113.235.125.132,1,
113.235.125.186,1,
113.235.125.226,1,
113.235.125.255,1,
113.235.125.70,1,
113.235.126.163,1,
113.235.126.237,1,
113.235.127.125,1,
113.235.127.180,1,
113.235.127.185,1,
113.235.127.4,1,
113.235.127.60,1,
113.235.127.64,1,
113.235.13.128,1,
113.235.132.14,1,
113.235.139.43,1,
113.235.14.157,1,
113.235.14.89,1,
113.235.146.247,1,
113.235.147.242,1,
113.235.150.143,1,
113.235.17.40,1,
113.235.176.107,1,
113.235.176.150,1,
113.235.176.197,1,
113.235.177.129,1,
113.235.177.162,1,
113.235.177.167,1,
113.235.177.169,1,
113.235.177.226,1,
113.235.177.86,1,
113.235.178.88,1,
113.235.179.110,1,
113.235.179.146,1,
113.235.179.214,1,
113.235.179.24,1,
113.235.180.142,1,
113.235.180.155,1,
113.235.180.19,1,
113.235.180.229,1,
113.235.180.46,1,
113.235.181.144,1,
113.235.181.172,1,
113.235.181.66,1,
113.235.181.67,1,
113.235.182.102,1,
113.235.182.171,1,
113.235.182.203,1,
113.235.182.207,1,
113.235.182.232,1,
113.235.182.35,1,
113.235.182.93,1,
113.235.183.117,1,":'IE XSS Filters - Attack Detected.',:'Possible XSS Attack Detected - HTML Tag Handler',:'SQL Comment Sequence Detected.',:'XSS Filter - Category 1: Script Tag Vector',:'XSS Filter - Category 3: Attribute Vector',:'XSS Filter - Category 4: Javascript URI Vector',:'XSS Filter - Category 5: Disallowed HTML Attributes',"
113.235.183.119,1,
113.235.183.12,1,
113.235.183.220,1,
113.235.184.101,1,
113.235.184.164,1,
113.235.184.208,1,
113.235.184.227,1,
113.235.184.254,1,
113.235.184.91,1,
113.235.185.218,1,
113.235.185.50,1,
113.235.185.99,1,
113.235.186.170,1,
113.235.186.198,1,
113.235.186.78,1,
113.235.186.97,1,
113.235.187.118,1,
113.235.188.141,1,
113.235.188.60,1,
113.235.188.98,1,
113.235.189.104,1,
113.235.189.240,1,
113.235.190.114,1,
113.235.190.204,1,
113.235.191.115,1,
113.235.191.236,1,
113.235.191.52,1,
113.235.209.167,1,
113.235.209.49,1,
113.235.209.77,1,
113.235.211.24,1,
113.235.228.177,1,
113.235.228.201,1,
113.235.229.111,1,
113.235.230.191,1,
113.235.236.138,1,
113.235.236.208,1,
113.235.242.222,1,
113.235.244.238,1,
113.235.246.221,1,
113.235.247.105,1,
113.235.248.27,1,
113.235.249.229,1,
113.235.251.70,1,
113.235.252.183,1,
113.235.255.205,1,
113.235.3.125,1,
113.235.3.14,1,
113.235.33.212,1,
113.235.33.59,1,
113.235.35.179,1,
113.235.36.177,1,
113.235.4.57,1,
113.235.42.168,1,
113.235.42.234,1,
113.235.44.138,1,
113.235.47.40,1,
113.235.49.169,1,
113.235.52.182,1,
113.235.52.249,1,
113.235.52.94,1,
113.235.53.19,1,
113.235.54.112,1,
113.235.55.107,1,
113.235.57.183,1,
113.235.6.33,1,
113.235.6.43,1,
113.235.9.157,1,
113.235.96.224,1,
113.235.97.14,1,
113.237.117.32,1,
113.238.10.48,1,
113.238.34.67,1,
113.238.6.230,1,
113.238.9.240,1,
113.247.71.200,1,
113.249.48.111,1,
113.61.42.165,1,
113.61.46.29,1,":'PHP Injection Attack: Low-Value PHP Function Call Found',"
113.61.53.80,1,
113.65.129.24,1,":'PHP Injection Attack: High-Risk PHP Function Call Found',:'PHP Injection Attack: Low-Value PHP Function Call Found',:'Remote Command Execution: Unix Shell Expression Found',:'SQL Comment Sequence Detected.',:'SQL Injection Attack',"
113.65.131.38,1,":'PHP Injection Attack: Low-Value PHP Function Call Found',:'Remote Command Execution: Unix Shell Expression Found',:'SQL Comment Sequence Detected.',"
113.65.153.159,1,":'PHP Injection Attack: Low-Value PHP Function Call Found',:'Remote Command Execution: Unix Shell Expression Found',:'SQL Comment Sequence Detected.',"
113.65.210.88,1,
113.68.154.114,1,":'PHP Injection Attack: Low-Value PHP Function Call Found',:'Remote Command Execution: Unix Shell Expression Found',:'SQL Comment Sequence Detected.',MSG"
113.85.222.196,1,":'PHP Injection Attack: High-Risk PHP Function Call Found',:'PHP Injection Attack: Low-Value PHP Function Call Found',:'Remote Command Execution: Unix Shell Expression Found',:'Remote Command Execution: Wildcard bypass technique attempt',:'SQL Comment Sequence Detected.',"
113.91.41.168,1,
113.98.246.222,1,
114.102.155.92,1,":'PHP Injection Attack: High-Risk PHP Function Call Found',:'PHP Injection Attack: Low-Value PHP Function Call Found',"
114.112.172.48,1,":'PHP Injection Attack: High-Risk PHP Function Call Found',:'PHP Injection Attack: PHP Open Tag Found',:'PHP Injection Attack: Variable Function Call Found',:'Path Traversal Attack (/../)',:'SQL Comment Sequence Detected.',:'SQL Injection Attack',:'XSS Filter - Category 3: Attribute Vector',MSG"
114.112.172.50,1,":'Looking for basic sql injection. Common attack string for mysql, oracle and others.',:'PHP Injection Attack: High-Risk PHP Function Call Found',:'PHP Injection Attack: Low-Value PHP Function Call Found',:'PHP Injection Attack: PHP Open Tag Found',:'PHP Injection Attack: Variable Function Call Found',:'Path Traversal Attack (/../)',:'Possible XSS Attack Detected - HTML Tag Handler',:'SQL Comment Sequence Detected.',:'SQL Hex Encoding Identified',:'SQL Injection Attack',:'SQL Injection Attack: Common DB Names Detected',:'XSS Filter - Category 1: Script Tag Vector',"
114.115.155.239,1,":'PHP Injection Attack: Low-Value PHP Function Call Found',:'Remote Command Execution: Unix Shell Expression Found',:'SQL Comment Sequence Detected.',"
114.116.25.159,1,":'PHP Injection Attack: High-Risk PHP Function Call Found',:'PHP Injection Attack: PHP Open Tag Found',:'Path Traversal Attack (/../)',:'SQL Comment Sequence Detected.',"
114.116.34.229,1,":'PHP Injection Attack: High-Risk PHP Function Call Found',:'SQL Injection Attack',MSG"
114.119.40.143,1,":'PHP Injection Attack: High-Risk PHP Function Call Found',:'Remote Command Execution: Wildcard bypass technique attempt',:'SQL Comment Sequence Detected.',"
114.222.222.14,1,":'Path Traversal Attack (/../)',MSG"
114.223.60.154,1,":'PHP Injection Attack: High-Risk PHP Function Call Found',:'PHP Injection Attack: Low-Value PHP Function Call Found',:'SQL Comment Sequence Detected.',:'SQL Injection Attack',MSG"
114.223.60.96,1,":'PHP Injection Attack: High-Risk PHP Function Call Found',:'PHP Injection Attack: Low-Value PHP Function Call Found',:'SQL Comment Sequence Detected.',:'SQL Injection Attack',MSG"
114.223.61.51,1,":'PHP Injection Attack: High-Risk PHP Function Call Found',:'PHP Injection Attack: Low-Value PHP Function Call Found',:'SQL Comment Sequence Detected.',:'SQL Injection Attack',"
114.224.28.149,1,":'PHP Injection Attack: High-Risk PHP Function Call Found',:'PHP Injection Attack: Low-Value PHP Function Call Found',:'SQL Comment Sequence Detected.',:'SQL Injection Attack',MSG"
114.226.128.99,1,":'PHP Injection Attack: High-Risk PHP Function Call Found',:'SQL Injection Attack',"
114.80.208.164,1,":'PHP Injection Attack: High-Risk PHP Function Call Found',:'PHP Injection Attack: Low-Value PHP Function Call Found',:'PHP Injection Attack: Variables Found',:'SQL Comment Sequence Detected.',:'SQL Injection Attack',"
114.80.227.148,1,":'PHP Injection Attack: High-Risk PHP Function Call Found',:'PHP Injection Attack: Low-Value PHP Function Call Found',:'PHP Injection Attack: PHP Open Tag Found',:'Path Traversal Attack (/../)',:'Possible XSS Attack Detected - HTML Tag Handler',:'Remote Command Execution: Unix Shell Expression Found',:'Remote Command Execution: Wildcard bypass technique attempt',:'SQL Comment Sequence Detected.',:'SQL Hex Encoding Identified',:'SQL Injection Attack',:'SQL Injection Attack: Common DB Names Detected',:'XSS Filter - Category 1: Script Tag Vector',:'XSS Filter - Category 3: Attribute Vector',:'XSS Filter - Category 5: Disallowed HTML Attributes',"
114.92.107.23,1,
114.97.184.70,1,":'PHP Injection Attack: Low-Value PHP Function Call Found',:'Remote Command Execution: Unix Shell Expression Found',:'SQL Comment Sequence Detected.',"
114.98.113.233,1,":'PHP Injection Attack: High-Risk PHP Function Call Found',:'PHP Injection Attack: Low-Value PHP Function Call Found',:'SQL Comment Sequence Detected.',:'SQL Injection Attack',"
114.98.113.77,1,":'PHP Injection Attack: High-Risk PHP Function Call Found',:'PHP Injection Attack: Low-Value PHP Function Call Found',:'SQL Comment Sequence Detected.',:'SQL Injection Attack',"
114.99.108.205,1,":'PHP Injection Attack: High-Risk PHP Function Call Found',:'SQL Injection Attack',"
114.99.108.65,1,":'PHP Injection Attack: High-Risk PHP Function Call Found',:'PHP Injection Attack: PHP Open Tag Found',:'PHP Injection Attack: Variable Function Call Found',:'SQL Comment Sequence Detected.',:'SQL Injection Attack',"
114.99.109.53,1,":'PHP Injection Attack: High-Risk PHP Function Call Found',:'SQL Injection Attack',"
114.99.109.57,1,":'PHP Injection Attack: High-Risk PHP Function Call Found',:'SQL Injection Attack',"
114.99.114.44,1,":'PHP Injection Attack: High-Risk PHP Function Call Found',:'SQL Injection Attack',"
114.99.117.196,1,":'PHP Injection Attack: High-Risk PHP Function Call Found',:'PHP Injection Attack: PHP Open Tag Found',:'PHP Injection Attack: Variable Function Call Found',:'SQL Comment Sequence Detected.',:'SQL Injection Attack',"
114.99.117.200,1,":'PHP Injection Attack: High-Risk PHP Function Call Found',:'SQL Injection Attack',"
114.99.27.84,1,":'PHP Injection Attack: High-Risk PHP Function Call Found',:'PHP Injection Attack: Low-Value PHP Function Call Found',:'SQL Comment Sequence Detected.',:'SQL Injection Attack',"
114.99.30.149,1,":'PHP Injection Attack: High-Risk PHP Function Call Found',:'PHP Injection Attack: Low-Value PHP Function Call Found',:'SQL Comment Sequence Detected.',:'SQL Injection Attack',MSG"
114.99.31.44,1,
115.151.0.183,1,":'PHP Injection Attack: High-Risk PHP Function Call Found',:'PHP Injection Attack: Low-Value PHP Function Call Found',:'PHP Injection Attack: Variables Found',:'SQL Comment Sequence Detected.',:'SQL Injection Attack',MSG"
115.151.1.176,1,":'PHP Injection Attack: High-Risk PHP Function Call Found',:'PHP Injection Attack: Low-Value PHP Function Call Found',:'PHP Injection Attack: Variables Found',:'SQL Comment Sequence Detected.',:'SQL Injection Attack',"
115.151.4.103,1,":'PHP Injection Attack: High-Risk PHP Function Call Found',:'PHP Injection Attack: Low-Value PHP Function Call Found',:'PHP Injection Attack: Variables Found',:'SQL Comment Sequence Detected.',:'SQL Injection Attack',"
115.151.7.55,1,":'PHP Injection Attack: High-Risk PHP Function Call Found',:'PHP Injection Attack: Low-Value PHP Function Call Found',:'PHP Injection Attack: Variables Found',:'SQL Comment Sequence Detected.',:'SQL Injection Attack',MSG"
115.195.74.250,1,":'Detects conditional SQL injection attempts',:'PHP Injection Attack: High-Risk PHP Function Call Found',:'PHP Injection Attack: Low-Value PHP Function Call Found',:'PHP Injection Attack: PHP Open Tag Found',:'PHP Injection Attack: Variables Found',:'SQL Comment Sequence Detected.',:'SQL Injection Attack',:'SQL Injection Attack: Common DB Names Detected',MSG"
115.198.87.84,1,":'PHP Injection Attack: High-Risk PHP Function Call Found',:'PHP Injection Attack: Low-Value PHP Function Call Found',:'SQL Comment Sequence Detected.',:'SQL Injection Attack',"
115.202.225.131,1,
115.202.235.196,1,
115.203.204.67,1,":'PHP Injection Attack: High-Risk PHP Function Call Found',:'SQL Injection Attack',MSG"
115.214.208.62,1,
115.214.209.223,1,
115.221.113.11,1,":'PHP Injection Attack: High-Risk PHP Function Call Found',:'PHP Injection Attack: Low-Value PHP Function Call Found',:'SQL Comment Sequence Detected.',:'SQL Injection Attack',"
115.221.125.40,1,":'IE XSS Filters - Attack Detected.',:'PHP Injection Attack: High-Risk PHP Function Call Found',:'PHP Injection Attack: Low-Value PHP Function Call Found',:'Possible XSS Attack Detected - HTML Tag Handler',:'SQL Comment Sequence Detected.',:'SQL Injection Attack',:'XSS Filter - Category 1: Script Tag Vector',:'XSS Filter - Category 3: Attribute Vector',:'XSS Filter - Category 4: Javascript URI Vector',:'XSS Filter - Category 5: Disallowed HTML Attributes',"
115.230.124.26,1,":'PHP Injection Attack: High-Risk PHP Function Call Found',:'PHP Injection Attack: Low-Value PHP Function Call Found',:'PHP Injection Attack: PHP Open Tag Found',:'Path Traversal Attack (/../)',:'Remote Command Execution: Unix Shell Expression Found',:'SQL Comment Sequence Detected.',:'SQL Hex Encoding Identified',:'SQL Injection Attack',"
115.231.20.191,1,":'PHP Injection Attack: High-Risk PHP Function Call Found',:'PHP Injection Attack: Low-Value PHP Function Call Found',:'SQL Comment Sequence Detected.',:'SQL Injection Attack',"
115.231.222.79,1,":'PHP Injection Attack: High-Risk PHP Function Call Found',:'PHP Injection Attack: Low-Value PHP Function Call Found',:'Remote Command Execution: Unix Shell Expression Found',:'SQL Comment Sequence Detected.',:'SQL Injection Attack',"
115.238.154.35,1,":'PHP Injection Attack: High-Risk PHP Function Call Found',:'Path Traversal Attack (/../)',:'Remote Command Execution: Unix Shell Expression Found',:'SQL Comment Sequence Detected.',"
115.238.55.18,1,":'Detects SQL benchmark and sleep injection attempts including conditional queries',:'Detects blind sqli tests using sleep() or benchmark().',:'Looking for basic sql injection. Common attack string for mysql, oracle and others.',:'MySQL in-line comment detected.',:'PHP Injection Attack: High-Risk PHP Function Call Found',:'PHP Injection Attack: Low-Value PHP Function Call Found',:'PHP Injection Attack: PHP Open Tag Found',:'Path Traversal Attack (/../)',:'Possible XSS Attack Detected - HTML Tag Handler',:'Remote Command Execution: Unix Shell Expression Found',:'Remote Command Execution: Wildcard bypass technique attempt',:'SQL Comment Sequence Detected.',:'SQL Hex Encoding Identified',:'SQL Injection Attack',:'SQL Injection Attack: Common DB Names Detected',:'XSS Filter - Category 1: Script Tag Vector',:'XSS Filter - Category 3: Attribute Vector',:'XSS Filter - Category 5: Disallowed HTML Attributes',MSG"
115.238.55.22,1,":'Detects SQL benchmark and sleep injection attempts including conditional queries',:'Detects blind sqli tests using sleep() or benchmark().',:'Looking for basic sql injection. Common attack string for mysql, oracle and others.',:'MySQL in-line comment detected.',:'PHP Injection Attack: High-Risk PHP Function Call Found',:'PHP Injection Attack: Low-Value PHP Function Call Found',:'PHP Injection Attack: PHP Open Tag Found',:'Path Traversal Attack (/../)',:'Possible XSS Attack Detected - HTML Tag Handler',:'Remote Command Execution: Unix Shell Expression Found',:'Remote Command Execution: Wildcard bypass technique attempt',:'SQL Comment Sequence Detected.',:'SQL Hex Encoding Identified',:'SQL Injection Attack',:'SQL Injection Attack: Common DB Names Detected',:'XSS Filter - Category 1: Script Tag Vector',:'XSS Filter - Category 3: Attribute Vector',:'XSS Filter - Category 5: Disallowed HTML Attributes',MSG"
115.49.162.231,1,":'PHP Injection Attack: High-Risk PHP Function Call Found',:'PHP Injection Attack: Low-Value PHP Function Call Found',:'PHP Injection Attack: Variables Found',:'SQL Injection Attack',"
115.60.58.139,1,":'Path Traversal Attack (/../)',:'SQL Comment Sequence Detected.',"
115.60.61.155,1,":'Path Traversal Attack (/../)',:'SQL Comment Sequence Detected.',"
116.196.19.207,1,":'PHP Injection Attack: High-Risk PHP Function Call Found',:'PHP Injection Attack: Low-Value PHP Function Call Found',:'Remote Command Execution: Wildcard bypass technique attempt',:'SQL Comment Sequence Detected.',:'SQL Injection Attack',"
116.196.21.251,1,":'PHP Injection Attack: High-Risk PHP Function Call Found',:'PHP Injection Attack: Low-Value PHP Function Call Found',:'SQL Comment Sequence Detected.',:'SQL Injection Attack',"
116.211.141.86,1,":'PHP Injection Attack: High-Risk PHP Function Call Found',:'PHP Injection Attack: Low-Value PHP Function Call Found',:'Path Traversal Attack (/../)',:'SQL Comment Sequence Detected.',:'SQL Injection Attack',"
116.23.231.242,1,
116.236.232.250,1,
116.247.110.142,1,":'PHP Injection Attack: Low-Value PHP Function Call Found',:'Remote Command Execution: Unix Shell Expression Found',:'SQL Comment Sequence Detected.',MSG"
116.255.150.191,1,":'PHP Injection Attack: High-Risk PHP Function Call Found',:'PHP Injection Attack: Low-Value PHP Function Call Found',:'SQL Comment Sequence Detected.',:'SQL Injection Attack',"
116.255.176.129,1,":'PHP Injection Attack: High-Risk PHP Function Call Found',:'PHP Injection Attack: Low-Value PHP Function Call Found',:'SQL Comment Sequence Detected.',:'SQL Injection Attack',MSG"
116.3.0.50,1,
116.3.10.15,1,
116.3.10.26,1,
116.3.100.193,1,
116.3.104.180,1,
116.3.104.224,1,
116.3.104.72,1,
116.3.109.88,1,
116.3.110.178,1,
116.3.110.79,1,
116.3.117.184,1,
116.3.118.117,1,
116.3.12.67,1,
116.3.12.87,1,
116.3.124.8,1,
116.3.130.237,1,
116.3.138.139,1,
116.3.141.166,1,
116.3.152.177,1,
116.3.179.232,1,
116.3.184.93,1,
116.3.186.79,1,
116.3.192.184,1,
116.3.192.5,1,
116.3.192.77,1,
116.3.193.112,1,
116.3.193.133,1,
116.3.193.44,1,
116.3.193.75,1,
116.3.194.1,1,
116.3.194.121,1,
116.3.194.141,1,
116.3.194.153,1,
116.3.194.161,1,
116.3.194.174,1,
116.3.194.193,1,
116.3.194.220,1,
116.3.194.26,1,
116.3.194.55,1,
116.3.194.62,1,
116.3.194.85,1,
116.3.194.99,1,
116.3.195.143,1,
116.3.195.240,1,
116.3.195.29,1,
116.3.195.74,1,
116.3.196.141,1,
116.3.196.142,1,
116.3.196.211,1,
116.3.197.155,1,
116.3.197.170,1,
116.3.197.44,1,
116.3.197.55,1,
116.3.197.95,1,
116.3.198.213,1,
116.3.198.236,1,
116.3.198.6,1,
116.3.199.111,1,
116.3.199.132,1,
116.3.199.26,1,
116.3.2.241,1,
116.3.200.165,1,
116.3.201.17,1,
116.3.201.186,1,
116.3.201.23,1,
116.3.201.74,1,
116.3.201.80,1,
116.3.202.13,1,":'PHP Injection Attack: High-Risk PHP Function Call Found',:'PHP Injection Attack: Low-Value PHP Function Call Found',:'Possible XSS Attack Detected - HTML Tag Handler',:'SQL Comment Sequence Detected.',:'SQL Injection Attack',:'US-ASCII Malformed Encoding XSS Filter - Attack Detected.',:'XSS Filter - Category 1: Script Tag Vector',:'XSS Filter - Category 5: Disallowed HTML Attributes',"
116.3.202.170,1,
116.3.202.173,1,
116.3.203.250,1,
116.3.203.57,1,
116.3.204.11,1,
116.3.204.152,1,
116.3.204.50,1,
116.3.204.53,1,
116.3.204.80,1,
116.3.205.198,1,
116.3.205.243,1,
116.3.205.69,1,
116.3.205.81,1,
116.3.206.197,1,
